Date Time	Amb Temp TC1 B4	Board on/off B4	TP1: Sys 17 / 088 B4	TP1: Sys 23 /006 B4	TP1: Sys 29 / 078 B4	TP1: Sys 35 / 005 B4	TP1: Sys 41 B4	TP1: Sys 41 / 076 B4	TP1: Sys 43 B4	TP1: Sys 45 B4	TP2: Sys 18 / 083 B4	TP2: Sys 24  /084 B4	TP2: Sys 30 / 074 B4	TP2: Sys 36 / 014 B4	TP3: Sys 19 / 090 B4	TP3: Sys 25  /073 B4	TP3: Sys 31 / 085 B4	TP3: Sys 37 / 077 B4	TP4: Sys 20 / 063 B4	TP4: Sys 26  /075 B4	TP4: Sys 32 / 096 B4	TP4: Sys 38 / 086 B4	TP5: Sys 21 / 004 B4	TP5: Sys 27  /064 B4	TP5: Sys 33 / 089 B4	TP5: Sys 39 / 095 B4	TP5: Sys 42 / 102 B4	TP6: Sys 22 / 003 B4	TP6: Sys 28  /093 B4	TP6: Sys 34 / 097 B4	TP6: Sys 40 / 098 B4	TP6: Sys 42 B4	TP6: Sys 44 B4	TP6: Sys 46 B4	TP6: Sys 52 B4	VSense 1 B4	VSense 2 B4	VSetpoint B4
2017-02-13 12:27:58	22.801	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:27:59	22.761	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:28:00	22.732	0.0							0.0																								0.0			0.023	0.025	16.0
2017-02-13 12:28:01	22.696	0.0							0.0																								0.0			0.022000000000000002	0.023	16.0
2017-02-13 12:28:02	22.702	0.0							0.0																								0.0			0.024	0.023	16.0
2017-02-13 12:28:03	22.653	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:28:04	22.63	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:28:05	22.577	0.0							0.0																								0.0			0.024	0.025	16.0
2017-02-13 12:28:06	22.54	0.0							0.0																								0.0			0.024	0.023	16.0
2017-02-13 12:28:07	22.504	0.0							0.0																								0.0			0.024	0.024	16.0
2017-02-13 12:28:08	22.491	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:28:09	22.484	0.0							0.0																								0.0			0.024	0.023	16.0
2017-02-13 12:28:10	22.478	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:28:11	22.445	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:28:12	22.482	0.0							0.0																								0.0			0.025	0.024	16.0
2017-02-13 12:28:13	22.456	0.0							0.0																								0.0			0.025	0.025	16.0
2017-02-13 12:28:14	22.476	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:28:15	22.456	0.0							0.0																								0.0			0.024	0.023	16.0
2017-02-13 12:28:16	22.456	0.0							0.0																								0.0			0.022000000000000002	0.023	16.0
2017-02-13 12:28:17	22.482	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:28:18	22.519	0.0							0.0																								0.0			0.024	0.025	16.0
2017-02-13 12:28:19	22.512	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:28:20	22.535	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:28:21	22.555	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:28:22	22.575	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:28:23	22.614	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:28:29	22.644	0.0							0.0																								0.0			-0.005	0.022000000000000002	16.0
2017-02-13 12:28:30	22.64	0.0							0.0																								0.0			-0.005	0.023	16.0
2017-02-13 12:28:31	22.649	0.0							0.0																								0.0			-0.004	0.024	16.0
2017-02-13 12:28:32	22.639	0.0							0.0																								0.0			-0.005	0.022000000000000002	16.0
2017-02-13 12:28:38	22.603	0.0							0.0																								0.0			0.022000000000000002	0.023	16.0
2017-02-13 12:28:39	22.603	0.0							0.0																								0.0			0.023	0.025	16.0
2017-02-13 12:28:40	22.622	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:28:41	22.602	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:28:42	22.57	0.0							0.0																								0.0			0.024	0.024	16.0
2017-02-13 12:28:43	22.646	0.0							0.0																								0.0			0.025	0.023	16.0
2017-02-13 12:28:44	22.632	0.0							0.0																								0.0			0.025	0.023	16.0
2017-02-13 12:28:45	22.669	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:28:46	22.648	0.0							0.0																								0.0			0.024	0.023	16.0
2017-02-13 12:28:47	22.648	0.0							0.0																								0.0			0.024	0.023	16.0
2017-02-13 12:28:48	22.671	0.0							0.0																								0.0			0.022000000000000002	0.023	16.0
2017-02-13 12:28:49	22.658	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:28:50	22.684	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:28:51	22.678	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:28:52	22.698	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:28:53	22.671	0.0							0.0																								0.0			0.024	0.023	16.0
2017-02-13 12:28:54	22.684	0.0							0.0																								0.0			0.022000000000000002	0.024	16.0
2017-02-13 12:28:55	22.691	0.0							0.0																								0.0			0.022000000000000002	0.024	16.0
2017-02-13 12:28:56	22.691	0.0							0.0																								0.0			0.024	0.023	16.0
2017-02-13 12:28:57	22.694	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:28:58	22.701	0.0							0.0																								0.0			0.023	0.025	16.0
2017-02-13 12:28:59	22.665	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:29:00	22.642	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:29:01	22.655	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:29:02	22.602	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:29:03	22.605	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:29:04	22.572	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:29:05	22.556	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:29:06	22.493	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:29:07	22.483	0.0							0.0																								0.0			0.023	0.025	16.0
2017-02-13 12:29:08	22.434	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:29:09	22.44	0.0							0.0																								0.0			0.024	0.024	16.0
2017-02-13 12:29:10	22.428	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:29:11	22.412	0.0							0.0																								0.0			0.024	0.024	16.0
2017-02-13 12:29:12	22.419	0.0							0.0																								0.0			0.022000000000000002	0.023	16.0
2017-02-13 12:29:13	22.44	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:29:14	22.398	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:29:15	22.417	0.0							0.0																								0.0			0.022000000000000002	0.024	16.0
2017-02-13 12:29:16	22.429	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:29:17	22.458	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:29:18	22.432	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:29:19	22.458	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:29:20	22.462	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:29:21	22.501	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:29:22	22.504	0.0							0.0																								0.0			0.024	0.024	16.0
2017-02-13 12:29:23	22.504	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:29:24	22.541	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:29:25	22.554	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:29:26	22.55	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:29:27	22.58	0.0							0.0																								0.0			0.024	0.023	16.0
2017-02-13 12:29:28	22.606	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:29:29	22.623	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:29:30	22.62	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:29:31	22.639	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:29:32	22.649	0.0							0.0																								0.0			0.022000000000000002	0.024	16.0
2017-02-13 12:29:38	22.687	0.0							0.0																								0.0			-0.019	0.013999999999999999	16.0
2017-02-13 12:29:39	22.71	0.0							0.0																								0.0			-0.019	0.013999999999999999	16.0
2017-02-13 12:29:40	22.703	0.0							0.0																								0.0			-0.019	0.013999999999999999	16.0
2017-02-13 12:29:41	22.689	0.0							0.0																								0.0			-0.019	0.013999999999999999	16.0
2017-02-13 12:29:47	22.733	0.0							0.0																								0.0			0.024	0.025	16.0
2017-02-13 12:29:48	22.75	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:29:49	22.792	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:29:50	22.766	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:29:51	22.775	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:29:52	22.782	0.0							0.0																								0.0			0.022000000000000002	0.023	16.0
2017-02-13 12:29:53	22.779	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:29:54	22.756	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:29:55	22.782	0.0							0.0																								0.0			0.022000000000000002	0.024	16.0
2017-02-13 12:29:56	22.789	0.0							0.0																								0.0			0.024	0.023	16.0
2017-02-13 12:29:57	22.739	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:29:58	22.759	0.0							0.0																								0.0			0.024	0.024	16.0
2017-02-13 12:29:59	22.769	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:30:00	22.746	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:30:01	22.766	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:30:02	22.729	0.0							0.0																								0.0			0.023	0.023	16.0
2017-02-13 12:30:03	22.729	0.0							0.0																								0.0			0.024	0.025	16.0
2017-02-13 12:30:04	22.739	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:30:05	22.729	0.0							0.0																								0.0			0.022000000000000002	0.024	16.0
2017-02-13 12:30:06	22.716	0.0							0.0																								0.0			0.023	0.024	16.0
2017-02-13 12:30:07	22.737	0.0							0.0																								0.0			0.022000000000000002	0.023	16.0
2017-02-13 13:08:54	22.6	0.0								0.0																								0.0		0.004	0.003	8.0
2017-02-13 13:08:55	22.593	0.0								0.0																								0.0		0.004	0.003	8.0
2017-02-13 13:08:56	22.62	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:08:57	22.689	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:08:58	22.708	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:08:59	22.715	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:00	22.718	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:01	22.731	0.0								0.0																								0.0		0.002	0.004	8.0
2017-02-13 13:09:02	22.715	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:03	22.715	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:04	22.715	0.0								0.0																								0.0		0.003	0.004	8.0
2017-02-13 13:09:05	22.718	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:06	22.715	0.0								0.0																								0.0		0.004	0.003	8.0
2017-02-13 13:09:07	22.708	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:08	22.708	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:09:09	22.659	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:10	22.659	0.0								0.0																								0.0		0.003	0.004	8.0
2017-02-13 13:09:11	22.652	0.0								0.0																								0.0		0.003	0.002	8.0
2017-02-13 13:09:12	22.606	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:13	22.596	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:14	22.589	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:09:15	22.586	0.0								0.0																								0.0		0.004	0.004	8.0
2017-02-13 13:09:16	22.576	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:17	22.546	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:18	22.527	0.0								0.0																								0.0		0.004	0.003	8.0
2017-02-13 13:09:19	22.547	0.0								0.0																								0.0		0.003	0.004	8.0
2017-02-13 13:09:20	22.576	0.0								0.0																								0.0		0.002	0.002	8.0
2017-02-13 13:09:21	22.538	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:22	22.548	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:23	22.574	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:24	22.528	0.0								0.0																								0.0		0.003	0.004	8.0
2017-02-13 13:09:25	22.564	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:26	22.575	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:09:27	22.591	0.0								0.0																								0.0		0.003	0.002	8.0
2017-02-13 13:09:28	22.611	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:29	22.6	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:09:30	22.62	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:31	22.623	0.0								0.0																								0.0		0.003	0.002	8.0
2017-02-13 13:09:32	22.679	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:33	22.685	0.0								0.0																								0.0		0.004	0.003	8.0
2017-02-13 13:09:34	22.676	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:35	22.703	0.0								0.0																								0.0		0.004	0.002	8.0
2017-02-13 13:09:36	22.706	0.0								0.0																								0.0		0.003	0.002	8.0
2017-02-13 13:09:37	22.736	0.0								0.0																								0.0		0.004	0.002	8.0
2017-02-13 13:09:38	22.721	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:39	22.744	0.0								0.0																								0.0		0.002	0.002	8.0
2017-02-13 13:09:40	22.741	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:41	22.736	0.0								0.0																								0.0		0.003	0.004	8.0
2017-02-13 13:09:42	22.72	0.0								0.0																								0.0		0.003	0.002	8.0
2017-02-13 13:09:43	22.723	0.0								0.0																								0.0		0.003	0.002	8.0
2017-02-13 13:09:44	22.74	0.0								0.0																								0.0		0.004	0.003	8.0
2017-02-13 13:09:45	22.766	0.0								0.0																								0.0		0.003	0.004	8.0
2017-02-13 13:09:46	22.746	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:09:47	22.753	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:48	22.769	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:09:54	22.792	0.0								0.0																								0.0		-0.006999999999999999	-0.012	8.0
2017-02-13 13:09:55	22.802	0.0								0.0																								0.0		-0.006999999999999999	-0.011000000000000001	8.0
2017-02-13 13:09:56	22.776	0.0								0.0																								0.0		-0.008	-0.011000000000000001	8.0
2017-02-13 13:09:57	22.763	0.0								0.0																								0.0		-0.006999999999999999	-0.012	8.0
2017-02-13 13:10:03	22.763	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:04	22.75	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:10:05	22.75	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:06	22.782	0.0								0.0																								0.0		0.004	0.003	8.0
2017-02-13 13:10:07	22.727	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:08	22.74	0.0								0.0																								0.0		0.003	0.002	8.0
2017-02-13 13:10:09	22.763	0.0								0.0																								0.0		0.003	0.004	8.0
2017-02-13 13:10:10	22.746	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:11	22.75	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:12	22.736	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:13	22.769	0.0								0.0																								0.0		0.003	0.004	8.0
2017-02-13 13:10:14	22.779	0.0								0.0																								0.0		0.003	0.004	8.0
2017-02-13 13:10:15	22.786	0.0								0.0																								0.0		0.003	0.004	8.0
2017-02-13 13:10:16	22.783	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:10:17	22.747	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:18	22.783	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:19	22.764	0.0								0.0																								0.0		0.003	0.002	8.0
2017-02-13 13:10:20	22.751	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:21	22.777	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:10:22	22.735	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:10:23	22.738	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:24	22.721	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:25	22.791	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:26	22.804	0.0								0.0																								0.0		0.003	0.004	8.0
2017-02-13 13:10:27	22.771	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:28	22.803	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:10:29	22.852	0.0								0.0																								0.0		0.004	0.003	8.0
2017-02-13 13:10:30	22.819	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:10:31	22.866	0.0								0.0																								0.0		0.003	0.002	8.0
2017-02-13 13:10:32	22.883	0.0								0.0																								0.0		0.002	0.002	8.0
2017-02-13 13:10:33	22.84	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:34	22.866	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:10:35	22.886	0.0								0.0																								0.0		0.003	0.002	8.0
2017-02-13 13:10:36	22.88	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:10:37	22.876	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:38	22.873	0.0								0.0																								0.0		0.004	0.002	8.0
2017-02-13 13:10:39	22.857	0.0								0.0																								0.0		0.003	0.002	8.0
2017-02-13 13:10:40	22.886	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:10:41	22.886	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:42	22.899	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:43	22.903	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:44	22.889	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:10:45	22.876	0.0								0.0																								0.0		0.003	0.002	8.0
2017-02-13 13:10:46	22.903	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:47	22.883	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:10:48	22.87	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:49	22.873	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:50	22.873	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:51	22.87	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:10:52	22.847	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:53	22.843	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:54	22.837	0.0								0.0																								0.0		0.003	0.002	8.0
2017-02-13 13:10:55	22.827	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:56	22.843	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:10:57	22.833	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:11:03	22.794	0.0								0.0																								0.0		-0.012	-0.02	8.0
2017-02-13 13:11:04	22.797	0.0								0.0																								0.0		-0.012	-0.019	8.0
2017-02-13 13:11:05	22.801	0.0								0.0																								0.0		-0.012	-0.02	8.0
2017-02-13 13:11:06	22.804	0.0								0.0																								0.0		-0.012	-0.02	8.0
2017-02-13 13:11:12	22.768	0.0								0.0																								0.0		0.002	0.002	8.0
2017-02-13 13:11:13	22.775	0.0								0.0																								0.0		0.003	0.004	8.0
2017-02-13 13:11:14	22.796	0.0								0.0																								0.0		0.003	0.004	8.0
2017-02-13 13:11:15	22.809	0.0								0.0																								0.0		0.004	0.004	8.0
2017-02-13 13:11:16	22.813	0.0								0.0																								0.0		0.003	0.004	8.0
2017-02-13 13:11:17	22.764	0.0								0.0																								0.0		0.003	0.004	8.0
2017-02-13 13:11:18	22.788	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:19	22.804	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:20	22.79	0.0								0.0																								0.0		0.003	0.004	8.0
2017-02-13 13:11:21	22.787	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:22	22.797	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:23	22.84	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:24	22.853	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:11:25	22.843	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:26	22.894	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:27	22.861	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:11:28	22.858	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:29	22.894	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:30	22.898	0.0								0.0																								0.0		0.003	0.004	8.0
2017-02-13 13:11:31	22.888	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:32	22.891	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:33	22.875	0.0								0.0																								0.0		0.004	0.003	8.0
2017-02-13 13:11:34	22.868	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:11:35	22.855	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:11:36	22.881	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:37	22.835	0.0								0.0																								0.0		0.004	0.003	8.0
2017-02-13 13:11:38	22.845	0.0								0.0																								0.0		0.003	0.002	8.0
2017-02-13 13:11:39	22.825	0.0								0.0																								0.0		0.003	0.002	8.0
2017-02-13 13:11:40	22.842	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:41	22.845	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:42	22.845	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:43	22.809	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:44	22.829	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:45	22.838	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:46	22.842	0.0								0.0																								0.0		0.003	0.004	8.0
2017-02-13 13:11:47	22.835	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:48	22.845	0.0								0.0																								0.0		0.003	0.004	8.0
2017-02-13 13:11:49	22.832	0.0								0.0																								0.0		0.004	0.004	8.0
2017-02-13 13:11:50	22.815	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:51	22.805	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:52	22.763	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:53	22.759	0.0								0.0																								0.0		0.002	0.003	8.0
2017-02-13 13:11:54	22.756	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:55	22.763	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:56	22.726	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:11:57	22.72	0.0								0.0																								0.0		0.004	0.004	8.0
2017-02-13 13:11:58	22.713	0.0								0.0																								0.0		0.003	0.004	8.0
2017-02-13 13:11:59	22.684	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:12:00	22.684	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:12:01	22.674	0.0								0.0																								0.0		0.003	0.002	8.0
2017-02-13 13:12:02	22.661	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:12:03	22.697	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:12:04	22.703	0.0								0.0																								0.0		0.003	0.002	8.0
2017-02-13 13:12:05	22.697	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:12:06	22.72	0.0								0.0																								0.0		0.003	0.003	8.0
2017-02-13 13:12:12	22.77	0.0								0.0																								0.0		-0.012	0.004	8.0
2017-02-13 13:12:13	22.763	0.0								0.0																								0.0		-0.012	0.005	8.0
2017-02-13 13:12:14	22.766	0.0								0.0																								0.0		-0.012	0.005	8.0
2017-02-13 13:12:15	22.72	0.0								0.0																								0.0		-0.012	0.004	8.0
2017-02-13 13:12:21	22.7	0.0								0.0																								0.0		0.004	0.005	8.0
2017-02-13 13:12:22	22.674	0.0								0.0																								0.0		0.004	0.004	8.0
2017-02-13 13:12:23	22.686	0.0								0.0																								0.0		0.004	0.005	8.0
2017-02-13 13:12:24	22.676	0.0								0.0																								0.0		0.004	0.004	8.0
2017-02-13 13:12:25	22.683	0.0								0.0																								0.0		0.004	0.004	8.0
2017-02-13 13:12:26	22.66	0.0								0.0																								0.0		0.004	0.004	8.0
2017-02-13 13:12:27	22.654	0.0								0.0																								0.0		0.004	0.004	8.0
2017-02-13 13:12:28	22.683	0.0								0.0																								0.0		0.004	0.005	8.0
2017-02-13 13:12:29	22.662	0.0								0.0																								0.0		0.004	0.005	8.0
2017-02-13 13:12:30	22.679	0.0								0.0																								0.0		0.004	0.004	8.0
2017-02-13 13:12:31	22.666	0.0								0.0																								0.0		0.005	0.004	8.0
2017-02-13 13:12:32	22.659	0.0								0.0																								0.0		0.004	0.005	8.0
2017-02-13 13:12:33	22.656	0.0								0.0																								0.0		0.004	0.004	8.0
2017-02-13 13:12:34	22.636	0.0								0.0																								0.0		0.004	0.004	8.0
2017-02-13 13:12:35	22.666	0.0								0.0																								0.0		0.004	0.004	8.0
2017-02-13 13:12:36	22.652	0.0								0.0																								0.0		0.004	0.005	8.0
2017-02-13 13:12:37	22.669	0.0								0.0																								0.0		0.004	0.004	8.0
2017-02-13 13:12:38	22.675	0.0								0.0																								0.0		0.004	0.005	8.0
2017-02-13 13:12:39	22.682	0.0								0.0																								0.0		0.004	0.004	8.0
2017-02-13 13:12:40	22.692	0.0								0.0																								0.0		0.004	0.004	8.0
2017-02-13 13:12:41	22.695	0.0								0.0																								0.0		0.005	0.004	8.0
2017-02-13 13:12:42	22.695	0.0								0.0																								0.0		0.004	0.004	8.0
2017-02-13 13:12:43	22.708	0.0								0.0																								0.0		0.004	0.005	8.0
2017-02-13 13:12:44	22.741	0.0								0.0																								0.0		0.004	0.004	8.0
2017-02-13 13:12:45	22.751	0.0								0.0																								0.0		0.004	0.004	8.0
2017-02-13 13:12:46	22.754	0.0								0.0																								0.0		0.004	0.004	8.0
2017-02-13 13:12:47	22.751	0.0								0.0																								0.0		0.005	0.004	8.0
2017-02-13 13:12:48	22.741	0.0								0.0																								0.0		0.004	0.004	8.0
2017-02-13 13:12:49	22.787	0.0								0.0																								0.0		0.004	0.004	8.0
